Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
94, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3334896, 0.22305831, 0.26731798, 0.5767607, 0.5058371, 0.3031523, 0.53970397, 51.011562, -0.005332157, 0.63179916, 0.43457726, 0.27923733, 0.18073139, 0.11791004, 0.077602096, -0.34120134, -0.5029412, 23658, 
95, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.29431367, 0.18592672, 0.22788909, 0.5529564, 0.51103884, 0.29601467, 0.5444731, 50.86705, -0.0056372755, 0.63458854, 0.43772358, 0.28200743, 0.18308055, 0.11985361, 0.079182714, -0.3387724, -0.5016787, 23832, 
96, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.32251325, 0.17979038, 0.23087543, 0.56297034, 0.49936542, 0.2834142, 0.5347114, 51.011562, -0.005778078, 0.78382146, 0.4331201, 0.27900484, 0.18110238, 0.11853685, 0.07829703, -0.34515706, -0.5037963, 30833, 
97, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3222383, 0.17952164, 0.23058335, 0.56281006, 0.503152, 0.28337157, 0.5383054, 50.86705, -0.005760028, 0.77545327, 0.43683377, 0.28250194, 0.1841384, 0.12105132, 0.08031743, -0.345265, -0.50442475, 31147, 
98, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.32218382, 0.17947684, 0.23053247, 0.56277496, 0.4878137, 0.28336295, 0.52260846, 50.722538, -0.005760028, 0.77545327, 0.42660764, 0.27635813, 0.18041584, 0.11877384, 0.078908645, -0.34527707, -0.51382893, 31467, 
99, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.32169294, 0.17907372, 0.23007424, 0.5624586, 0.4929873, 0.28329894, 0.5274306, 50.578033, -0.0060484526, 0.7740586, 0.429627, 0.27881274, 0.182309, 0.120182924, 0.07993026, -0.34539255, -0.5139389, 31781, 
100, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31740892, 0.17558004, 0.22609298, 0.5596971, 0.48805743, 0.2827445, 0.5221563, 50.43353, -0.005981007, 0.77545327, 0.42559648, 0.27633163, 0.18075146, 0.119184844, 0.07927723, -0.34611517, -0.5172692, 32129, 
101, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.32070625, 0.17898415, 0.2297476, 0.56101406, 0.479505, 0.28223485, 0.5177165, 50.43353, -0.006007051, 0.76987445, 0.42154434, 0.2737644, 0.1790919, 0.11809247, 0.07854677, -0.348305, -0.52052987, 32447, 
102, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31999677, 0.17840186, 0.22908577, 0.5605559, 0.48460788, 0.28214243, 0.52244484, 50.289017, -0.0065159383, 0.7670851, 0.42605558, 0.27884963, 0.1843899, 0.12336851, 0.083654195, -0.3483504, -0.5219855, 32750, 
103, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31554466, 0.17320612, 0.22364882, 0.55979484, 0.4898042, 0.27886355, 0.52713346, 50.144505, -0.006468521, 0.7642957, 0.4286291, 0.28074694, 0.18573995, 0.124300495, 0.08427917, -0.34657764, -0.5208227, 33075, 
104, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31543297, 0.17311655, 0.22354607, 0.5597231, 0.48509455, 0.27884632, 0.52206486, 50.0, -0.006468521, 0.7642957, 0.42510775, 0.27881125, 0.18468373, 0.123725586, 0.08396346, -0.34659913, -0.52492636, 33453, 
105, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3152387, 0.17271343, 0.22316106, 0.55994844, 0.4802767, 0.27878234, 0.5170136, 49.855488, -0.0064072846, 0.76290095, 0.42113146, 0.27624047, 0.18299897, 0.12260502, 0.083206005, -0.34704614, -0.5285885, 33737, 
106, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31518275, 0.17266864, 0.22310965, 0.5599125, 0.46631184, 0.27877524, 0.5027022, 49.710983, -0.006586319, 0.76290095, 0.4117512, 0.2705351, 0.17949612, 0.120430164, 0.08183744, -0.3470574, -0.5361468, 34016, 
107, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31248456, 0.17007077, 0.22026278, 0.5587861, 0.4727792, 0.27854738, 0.50855714, 49.56647, -0.0064414237, 0.76847976, 0.41485798, 0.27313253, 0.18156788, 0.12203081, 0.083045475, -0.34702352, -0.5358919, 34309, 
108, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31220156, 0.16984682, 0.22000463, 0.55860454, 0.4776609, 0.27851188, 0.51310754, 49.421967, -0.006469318, 0.76847976, 0.41825005, 0.27604774, 0.18388328, 0.12378348, 0.084328935, -0.34710115, -0.5365641, 34668, 
109, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.31174824, 0.16948849, 0.21959145, 0.55831385, 0.4732787, 0.27778208, 0.5084001, 49.277454, -0.006518452, 0.7670851, 0.4159162, 0.27557343, 0.1843253, 0.12461896, 0.0852773, -0.3471035, -0.5412101, 34999, 
110, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.33751476, 0.16630834, 0.22282234, 0.58247983, 0.4711666, 0.2780605, 0.50757945, 49.277454, -0.006921908, 0.7601116, 0.41820297, 0.27711925, 0.1853547, 0.12529282, 0.08570904, -0.3531599, -0.53894085, 30166, 
111, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.33745456, 0.16626355, 0.22276899, 0.58244187, 0.45791286, 0.27805337, 0.49399766, 49.13295, -0.006921908, 0.7601116, 0.40924436, 0.27163163, 0.18196139, 0.12317102, 0.08436469, -0.35317272, -0.54667217, 30583, 
112, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.33715326, 0.1660396, 0.22250234, 0.582252, 0.4627529, 0.27801782, 0.49851555, 48.988438, -0.0068849754, 0.7601116, 0.41224125, 0.27417547, 0.18406163, 0.124872744, 0.08572499, -0.3532456, -0.5463016, 30798, 
113, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3362525, 0.165099, 0.2214612, 0.58208954, 0.46732104, 0.27786857, 0.5028949, 48.843933, -0.006527094, 0.7573222, 0.41410133, 0.27516896, 0.18455127, 0.12507746, 0.08577472, -0.3538144, -0.544728, 31073, 
114, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.33939168, 0.16393442, 0.22108123, 0.5829876, 0.46328765, 0.27588546, 0.50192326, 48.843933, -0.0064356863, 0.7517434, 0.41640654, 0.2767682, 0.18564089, 0.12580603, 0.086251654, -0.35582906, -0.5426789, 28757, 
115, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37269843, 0.15775329, 0.22167674, 0.59144074, 0.46343273, 0.24986455, 0.5028737, 49.277454, -0.006508353, 0.75453275, 0.42163828, 0.28325623, 0.19290796, 0.13355662, 0.09430239, -0.36087674, -0.5443158, 21048, 
116, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37249497, 0.15735017, 0.22124256, 0.5916782, 0.4579556, 0.24982917, 0.4971202, 49.13295, -0.006596254, 0.7517434, 0.4185451, 0.28148618, 0.19187081, 0.13292412, 0.09389319, -0.36084884, -0.54757285, 21056, 
117, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37387338, 0.15793246, 0.22206126, 0.593074, 0.45594507, 0.24932109, 0.49502358, 48.988438, -0.0069305226, 0.748954, 0.42021847, 0.2822815, 0.19216451, 0.13294266, 0.093770176, -0.3609224, -0.5456491, 21181, 
118, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37287596, 0.1572606, 0.22122109, 0.5924262, 0.4605557, 0.24772957, 0.49930304, 48.843933, -0.0069305226, 0.73779637, 0.42379564, 0.2857332, 0.19522685, 0.13552825, 0.095882684, -0.36119223, -0.54594314, 21363, 
119, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3720757, 0.1567231, 0.22054836, 0.5919062, 0.45668548, 0.24764426, 0.4951072, 48.69942, -0.0068531143, 0.7364017, 0.42031768, 0.28343427, 0.19368026, 0.13446616, 0.09513579, -0.36143327, -0.5485752, 21614, 
120, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37280187, 0.15667832, 0.22063136, 0.5931244, 0.45311788, 0.24751931, 0.48950583, 48.69942, -0.006973029, 0.735007, 0.41741028, 0.2818605, 0.1928498, 0.13403864, 0.09491821, -0.36153787, -0.55100197, 21697, 
121, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37334472, 0.15658873, 0.22063743, 0.5935876, 0.44944075, 0.24724673, 0.48542875, 48.843933, -0.006857487, 0.7336123, 0.41401905, 0.2796006, 0.19131796, 0.13298002, 0.094170265, -0.36201996, -0.5538899, 21881, 
122, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37761378, 0.16500941, 0.22966151, 0.58946407, 0.43162784, 0.25197455, 0.46767002, 48.554916, -0.0066737277, 0.73221755, 0.40023604, 0.27075177, 0.18563405, 0.1293249, 0.09181444, -0.3647, -0.5631682, 22067, 
123, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3744672, 0.16133656, 0.22551261, 0.5868721, 0.43348432, 0.24392958, 0.46902323, 48.69942, -0.0065599824, 0.72524405, 0.402312, 0.27207568, 0.18647832, 0.12986024, 0.092148595, -0.36593404, -0.5607251, 19379, 
124, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.37368587, 0.16079907, 0.22484578, 0.5863563, 0.43805298, 0.24384429, 0.4733053, 48.554916, -0.006621432, 0.72384936, 0.40470517, 0.27379096, 0.1876678, 0.13065855, 0.09266445, -0.3661608, -0.55972254, 19637, 
125, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.3957423, 0.1582012, 0.22604077, 0.59831446, 0.44052044, 0.23896532, 0.4783609, 48.69942, -0.0068741776, 0.72524405, 0.40717193, 0.27564517, 0.1890208, 0.13161984, 0.093329236, -0.3720154, -0.5579492, 34284, 
126, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.39547136, 0.15802203, 0.22581367, 0.59813434, 0.44496077, 0.23860042, 0.48250088, 48.554916, -0.007205646, 0.72524405, 0.4088584, 0.27650687, 0.18941252, 0.13174973, 0.09331806, -0.37206134, -0.55580366, 34605, 
127, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.42951187, 0.15488668, 0.22767225, 0.6247244, 0.44193912, 0.2079465, 0.48176947, 48.69942, -0.008489411, 0.72524405, 0.41116923, 0.27821472, 0.1906511, 0.13263117, 0.09393229, -0.37312582, -0.5539265, 22994, 
128, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43021366, 0.15421481, 0.2270434, 0.6265975, 0.44574842, 0.20783986, 0.48573104, 48.554916, -0.008698683, 0.72106, 0.4137461, 0.28031138, 0.19230095, 0.13389747, 0.09488431, -0.3742172, -0.5540721, 23178, 
129, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43089634, 0.15417002, 0.22708978, 0.6269481, 0.4423484, 0.20781171, 0.48182786, 48.554916, -0.008675814, 0.7196653, 0.41059512, 0.2782073, 0.19087337, 0.13291094, 0.09418807, -0.37459198, -0.5565837, 23362, 
130, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.42997605, 0.15278152, 0.22545359, 0.62603885, 0.44619447, 0.20484856, 0.48548892, 48.410404, -0.009273809, 0.7140865, 0.41309294, 0.28022507, 0.19246075, 0.13413365, 0.09511279, -0.37511423, -0.5552066, 23553, 
131, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43474346, 0.15143779, 0.22462876, 0.63422626, 0.43639028, 0.20269017, 0.47580212, 48.2659, -0.010141608, 0.7182706, 0.41093332, 0.27938285, 0.19226447, 0.13422333, 0.09530263, -0.37372747, -0.55859506, 23720, 
132, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43482754, 0.15076593, 0.22389996, 0.6348942, 0.43274096, 0.20132181, 0.4718758, 48.2659, -0.010661737, 0.7057183, 0.4082475, 0.2778328, 0.19137187, 0.13370623, 0.094996415, -0.37403765, -0.56070095, 23887, 
133, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43499613, 0.15076593, 0.22392233, 0.63501114, 0.43074042, 0.20132181, 0.46832785, 48.2659, -0.010613768, 0.7057183, 0.40563393, 0.27633053, 0.1904996, 0.13318768, 0.0946745, -0.3741159, -0.5631144, 24072, 
134, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43485004, 0.15067634, 0.22380415, 0.6349815, 0.42752594, 0.20130458, 0.46358907, 48.121387, -0.010566833, 0.7057183, 0.40366137, 0.2758042, 0.19076088, 0.13383803, 0.09547869, -0.37415025, -0.56600994, 24249, 
135, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.43470392, 0.15058675, 0.22368596, 0.63488716, 0.42435908, 0.20129038, 0.4601551, 47.976883, -0.010404291, 0.7057183, 0.4009811, 0.27413213, 0.18968107, 0.13311283, 0.0949709, -0.37420246, -0.56821924, 24430, 
136, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4308573, 0.14834721, 0.22070438, 0.6323527, 0.42819476, 0.20240843, 0.4638355, 47.83237, -0.010356718, 0.69456065, 0.4028174, 0.2752374, 0.19032723, 0.13347219, 0.095152415, -0.3751357, -0.5665897, 24599, 
137, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44336224, 0.14883992, 0.22286308, 0.6472673, 0.42734522, 0.22827591, 0.46281752, 48.121387, -0.009266828, 0.69456065, 0.40444142, 0.2760764, 0.19070977, 0.13359576, 0.09513444, -0.38134834, -0.5639485, 21693, 
138, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44209683, 0.14807847, 0.22184944, 0.64646596, 0.42424852, 0.22815505, 0.45946378, 47.976883, -0.009461518, 0.69177127, 0.40170336, 0.27431712, 0.18955445, 0.13281707, 0.09459356, -0.38167235, -0.56598014, 21749, 
139, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.45227024, 0.14812326, 0.22315945, 0.66118276, 0.42270863, 0.2286994, 0.4591199, 48.410404, -0.0100935735, 0.68619245, 0.40438575, 0.27662134, 0.19145161, 0.13433328, 0.095778085, -0.38285455, -0.5650673, 28454, 
140, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44986263, 0.14668995, 0.22123893, 0.65932786, 0.42270514, 0.22249874, 0.4597029, 48.121387, -0.010386249, 0.67224544, 0.40634647, 0.27794084, 0.19232567, 0.13489985, 0.0961338, -0.38293663, -0.56321913, 28639, 
141, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44971147, 0.14660038, 0.22111876, 0.6592343, 0.41970724, 0.22248454, 0.4564426, 47.976883, -0.010351946, 0.67224544, 0.40377313, 0.27635375, 0.19132042, 0.13424113, 0.09568414, -0.3829837, -0.56581753, 28788, 
142, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44933316, 0.14637642, 0.22081828, 0.6590003, 0.41675153, 0.22244899, 0.45322815, 47.83237, -0.010103172, 0.66387725, 0.40111542, 0.27463543, 0.19018273, 0.13346724, 0.09514181, -0.3831298, -0.56779736, 28995, 
143, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4527027, 0.14704828, 0.22198932, 0.66283864, 0.41070023, 0.22052033, 0.44769287, 47.68786, -0.010287599, 0.6666667, 0.4028008, 0.27554786, 0.1906032, 0.13358772, 0.095089264, -0.38223875, -0.56666636, 29224, 
144, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4516441, 0.14642121, 0.22114733, 0.662187, 0.4147926, 0.22042081, 0.45152834, 47.543354, -0.01024915, 0.66387725, 0.40537813, 0.27774772, 0.1924009, 0.135013, 0.096193515, -0.38242108, -0.56658906, 29419, 
145, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.45149255, 0.14633164, 0.22102699, 0.6620937, 0.41193196, 0.22040358, 0.44841436, 47.39884, -0.01024915, 0.66387725, 0.40281844, 0.27614924, 0.19139346, 0.13436806, 0.09577053, -0.38244122, -0.5679924, 29569, 
146, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4466359, 0.14301711, 0.21665819, 0.65950024, 0.40727058, 0.22047593, 0.4432659, 47.39884, -0.009323108, 0.66387725, 0.39162734, 0.2691447, 0.18704279, 0.131689, 0.09413653, -0.38501945, -0.5768554, 29728, 
147, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4443974, 0.14104632, 0.21413028, 0.6590388, 0.40735978, 0.22030307, 0.44195235, 47.39884, -0.009792628, 0.66248256, 0.38915804, 0.26758304, 0.18605046, 0.13105324, 0.09372349, -0.38531497, -0.57846475, 29923, 
148, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44361222, 0.1405984, 0.21352288, 0.6585572, 0.4113641, 0.220232, 0.44572294, 47.254337, -0.009746016, 0.65411437, 0.39101934, 0.26876548, 0.18678892, 0.13150252, 0.09398521, -0.38551435, -0.5772215, 30166, 
149, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.44373763, 0.1405984, 0.2135374, 0.6587434, 0.41307756, 0.220232, 0.44720578, 47.254337, -0.009684655, 0.65411437, 0.38891667, 0.26761192, 0.18614407, 0.1311272, 0.093751185, -0.38557962, -0.58033484, 30393, 
150, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4710454, 0.13844845, 0.2139989, 0.67666143, 0.41089052, 0.2120355, 0.44693086, 47.39884, -0.00896627, 0.65411437, 0.39090425, 0.2689744, 0.18706433, 0.13173716, 0.094145104, -0.3926911, -0.57847, 41102, 
151, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4707228, 0.13826928, 0.21375154, 0.6764643, 0.40816936, 0.2116706, 0.44397104, 47.254337, -0.009263197, 0.65411437, 0.3887246, 0.26771227, 0.18631984, 0.13128339, 0.09385415, -0.3927027, -0.5802314, 41429, 
152, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.47132975, 0.13732867, 0.21268773, 0.67844117, 0.40968156, 0.21158811, 0.44468564, 47.254337, -0.008998494, 0.65690374, 0.39108348, 0.2695787, 0.18774402, 0.13233958, 0.09461819, -0.3929344, -0.57973915, 41735, 
153, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.49195883, 0.13701513, 0.21433575, 0.6842164, 0.40881342, 0.21387248, 0.4460341, 48.121387, -0.009422941, 0.65690374, 0.39310828, 0.27102044, 0.18875335, 0.13303348, 0.095085025, -0.39679983, -0.5781024, 38441, 
154, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.48734176, 0.13450685, 0.2108256, 0.6815113, 0.4061588, 0.21339032, 0.44313377, 47.976883, -0.009506478, 0.65550905, 0.39137134, 0.2703685, 0.18865964, 0.13320054, 0.095350385, -0.3966804, -0.58043337, 38669, 
155, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.48717532, 0.13441727, 0.21069999, 0.68140805, 0.4035384, 0.2133761, 0.4402749, 47.83237, -0.009506478, 0.65550905, 0.3889955, 0.268815, 0.1876256, 0.13249746, 0.09486021, -0.39672077, -0.58261836, 38849, 
156, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.48709205, 0.13437249, 0.21063718, 0.6813563, 0.3945414, 0.21260981, 0.43104234, 47.68786, -0.009444452, 0.65550905, 0.38261673, 0.264737, 0.18499564, 0.13078305, 0.093727835, -0.3967439, -0.58753663, 39078, 
157, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.48520517, 0.13293917, 0.20869811, 0.6808051, 0.39696276, 0.21248409, 0.4332388, 47.543354, -0.009727818, 0.6443515, 0.38447642, 0.26595968, 0.18579486, 0.13130093, 0.094058655, -0.39698207, -0.5862615, 39326, 
158, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4852845, 0.13293917, 0.20870543, 0.68083465, 0.39445034, 0.21248409, 0.42733228, 47.543354, -0.009727818, 0.6443515, 0.37819502, 0.26193687, 0.18319657, 0.12960513, 0.09293758, -0.3970049, -0.59117067, 39621, 
159, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4832951, 0.13217773, 0.20758298, 0.6786749, 0.39173314, 0.20848745, 0.42754632, 47.254337, -0.010347443, 0.63877267, 0.3798674, 0.2628985, 0.1837247, 0.12987208, 0.09304995, -0.39679915, -0.5888974, 32391, 
160, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4819596, 0.13043089, 0.20530173, 0.6796028, 0.38697824, 0.20809223, 0.42269045, 47.109825, -0.010922735, 0.64016736, 0.37799808, 0.26193446, 0.18326369, 0.12968074, 0.09299521, -0.3965361, -0.5909713, 32586, 
161, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4937999, 0.13020693, 0.2060752, 0.68287516, 0.38550898, 0.20868102, 0.4223869, 47.543354, -0.011040276, 0.63458854, 0.3799615, 0.26334214, 0.18428817, 0.13043314, 0.0935496, -0.40106034, -0.58920693, 25322, 
162, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.49463648, 0.13011736, 0.20603567, 0.68416244, 0.38489157, 0.20823501, 0.4221134, 47.39884, -0.010827203, 0.62343097, 0.38166556, 0.2643679, 0.18488188, 0.13075459, 0.09370191, -0.40145946, -0.58787674, 25464, 
163, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5011182, 0.13047569, 0.20704362, 0.69312996, 0.3865667, 0.20454474, 0.42283696, 47.83237, -0.0105760535, 0.62622035, 0.3837865, 0.26597056, 0.18606484, 0.13160987, 0.09430794, -0.40368512, -0.58657944, 25622, 
164, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5008606, 0.1303413, 0.20685244, 0.69297147, 0.38420957, 0.20167117, 0.42025867, 47.68786, -0.010581097, 0.62622035, 0.38167378, 0.26465642, 0.18524249, 0.13108906, 0.093971215, -0.40374863, -0.5876231, 25812, 
165, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5018979, 0.13029651, 0.20688428, 0.6944728, 0.3819299, 0.20166725, 0.4179227, 47.68786, -0.010501951, 0.62482566, 0.37939736, 0.26309788, 0.1841619, 0.13032925, 0.09342847, -0.4042345, -0.5893361, 25921, 
166, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5017259, 0.13020693, 0.20675674, 0.69436735, 0.3796291, 0.20165303, 0.4154051, 47.543354, -0.010164255, 0.62482566, 0.37746772, 0.26196688, 0.18348706, 0.12991421, 0.09316132, -0.40430164, -0.5910473, 26123, 
167, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.4939908, 0.12519036, 0.19975701, 0.69114506, 0.38208055, 0.19064999, 0.41762903, 47.39884, -0.010718701, 0.62482566, 0.37958634, 0.2636095, 0.18474992, 0.13087775, 0.093891054, -0.4042197, -0.58972174, 26223, 
168, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.49495128, 0.12514557, 0.19977833, 0.6926482, 0.38046038, 0.19052504, 0.41583, 47.39884, -0.01076838, 0.62343097, 0.3774463, 0.2622225, 0.18385857, 0.13031061, 0.09353422, -0.40442944, -0.59148747, 26340, 
